FID,Departamento,Provincia,Municipio,Asiento_Electoral,Id_Localidad,Tipo_Circunscripcion,Latitud,Longitud,Tipo_Urbano_Rural,Estado,Geometry_X,Geometry_Y
2104,Potosí,Cornelio Saavedra,Betanzos,San Miguel de Anco Mayu,3214.0,Uninominal,-19.42143,-65.281461,Rural,Habilitado TSE,-65.281461,-19.42143
2105,Potosí,Cornelio Saavedra,Betanzos,Tecoya,1546.0,Uninominal,-19.497356,-65.437776,Rural,Habilitado TSE,-65.437776,-19.497356
2106,Potosí,Cornelio Saavedra,Betanzos,Lagunillas,3325.0,Uninominal,-19.49742,-65.395785,Rural,Habilitado TSE,-65.395785,-19.49742
2107,Potosí,Cornelio Saavedra,Betanzos,Poco Poco,1547.0,Uninominal,-19.377209,-65.012736,Rural,Habilitado TSE,-65.012736,-19.377209
2108,Potosí,Cornelio Saavedra,Betanzos,Huanu Huanu,1548.0,Uninominal,-19.592276,-64.994256,Rural,Habilitado TSE,-64.994256,-19.592276
2109,Potosí,Cornelio Saavedra,Betanzos,Camali,3147.0,Uninominal,-19.500643,-65.005036,Rural,Habilitado TSE,-65.005036,-19.500643
2110,Potosí,Cornelio Saavedra,Betanzos,Urifaya,3215.0,Uninominal,-19.500687,-64.945852,Rural,Habilitado TSE,-64.945852,-19.500687
2111,Potosí,Cornelio Saavedra,Betanzos,San Blas de Puita,1549.0,Uninominal,-19.363479,-65.278016,Rural,Habilitado TSE,-65.278016,-19.363479
2112,Potosí,Cornelio Saavedra,Betanzos,Villa Carmen,1550.0,Uninominal,-19.595928,-65.317673,Rural,Habilitado TSE,-65.317673,-19.595928
2113,Potosí,Cornelio Saavedra,Betanzos,Viña Quemada,3497.0,Uninominal,-19.410271,-64.857296,Rural,Habilitado TSE,-64.857296,-19.410271
2114,Potosí,Cornelio Saavedra,Betanzos,Troja Pampa,3498.0,Uninominal,-19.44878,-64.96799,Rural,Habilitado TSE,-64.96799,-19.44878
2115,Potosí,Cornelio Saavedra,Betanzos,Paranavi Alta,4186.0,Uninominal,-19.333491,-65.397734,Rural,Habilitado TSE,-65.397734,-19.333491
2116,Potosí,Cornelio Saavedra,Betanzos,Huantapita,4402.0,Uninominal,-19.396673,-65.385028,Rural,Habilitado TSE,-65.385028,-19.396673
2117,Potosí,Cornelio Saavedra,Chaquí,Comunidad de Huancarani,4658.0,Uninominal,-19.58621,-65.4714,Rural,Habilitado TSE,-65.4714,-19.58621
2118,Potosí,Cornelio Saavedra,Chaquí,Kehuaylluni,4621.0,Uninominal,-19.55148,-65.62766,Rural,Habilitado TSE,-65.62766,-19.55148
2119,Potosí,Cornelio Saavedra,Chaquí,Chaqui,1551.0,Uninominal,-19.588305,-65.56152,Rural,Habilitado TSE,-65.56152,-19.588305
2120,Potosí,Cornelio Saavedra,Chaquí,Don Diego,1552.0,Uninominal,-19.500787,-65.607212,Rural,Habilitado TSE,-65.607212,-19.500787
2121,Potosí,Cornelio Saavedra,Chaquí,Chiutaluyo,1553.0,Uninominal,-19.625978,-65.481713,Rural,Habilitado TSE,-65.481713,-19.625978
2122,Potosí,Cornelio Saavedra,Chaquí,Chico Chico,2904.0,Uninominal,-19.678215,-65.532435,Rural,Habilitado TSE,-65.532435,-19.678215
2123,Potosí,Cornelio Saavedra,Chaquí,Rodero,2905.0,Uninominal,-19.557864,-65.511445,Rural,Habilitado TSE,-65.511445,-19.557864
2124,Potosí,Cornelio Saavedra,Chaquí,Charcas Florida,3084.0,Uninominal,-19.717209,-65.419541,Rural,Habilitado TSE,-65.419541,-19.717209
2125,Potosí,Cornelio Saavedra,Chaquí,Coipasi,1554.0,Uninominal,-19.607352,-65.434507,Rural,Habilitado TSE,-65.434507,-19.607352
2126,Potosí,Cornelio Saavedra,Chaquí,El Palomar,2831.0,Uninominal,-19.656188,-65.412934,Rural,Habilitado TSE,-65.412934,-19.656188
2127,Potosí,Cornelio Saavedra,Chaquí,Chaqui Baños,3499.0,Uninominal,-19.624919,-65.570588,Rural,Habilitado TSE,-65.570588,-19.624919
2128,Potosí,Cornelio Saavedra,Tacobamba,Cerca Cancha,4511.0,Uninominal,-19.071532,-65.647298,Rural,Habilitado TSE,-65.647298,-19.071532
2129,Potosí,Cornelio Saavedra,Tacobamba,Tacobamba,1555.0,Uninominal,-19.200839,-65.551942,Rural,Habilitado TSE,-65.551942,-19.200839
2130,Potosí,Cornelio Saavedra,Tacobamba,Cajas Alta,1556.0,Uninominal,-19.290355,-65.639847,Rural,Habilitado TSE,-65.639847,-19.290355
2131,Potosí,Cornelio Saavedra,Tacobamba,Challviri (Tacobamba),1557.0,Uninominal,-19.32677,-65.63294,Rural,Habilitado TSE,-65.63294,-19.32677
2132,Potosí,Cornelio Saavedra,Tacobamba,Migma,1558.0,Uninominal,-19.21268,-65.65115,Rural,Habilitado TSE,-65.65115,-19.21268
2133,Potosí,Cornelio Saavedra,Tacobamba,Juruna,2907.0,Uninominal,-19.220599,-65.428194,Rural,Habilitado TSE,-65.428194,-19.220599
2134,Potosí,Cornelio Saavedra,Tacobamba,Huajchi Marquiri,3216.0,Uninominal,-19.225389,-65.553247,Rural,Habilitado TSE,-65.553247,-19.225389
2135,Potosí,Cornelio Saavedra,Tacobamba,Colavi,1559.0,Uninominal,-19.319819,-65.549324,Rural,Habilitado TSE,-65.549324,-19.319819
2136,Potosí,Cornelio Saavedra,Tacobamba,San Felipe de Colavi Chullpani,1560.0,Uninominal,-19.319735,-65.540932,Rural,Habilitado TSE,-65.540932,-19.319735
2137,Potosí,Cornelio Saavedra,Tacobamba,Yawacari,1561.0,Uninominal,-19.03818,-65.600931,Rural,Habilitado TSE,-65.600931,-19.03818
2138,Potosí,Cornelio Saavedra,Tacobamba,Machacamarca,1562.0,Uninominal,-19.371585,-65.527779,Rural,Habilitado TSE,-65.527779,-19.371585
2139,Potosí,Cornelio Saavedra,Tacobamba,Canutillos,1563.0,Uninominal,-19.350822,-65.544537,Rural,Habilitado TSE,-65.544537,-19.350822
2140,Potosí,Cornelio Saavedra,Tacobamba,Rodeo,1564.0,Uninominal,-19.084954,-65.582038,Rural,Habilitado TSE,-65.582038,-19.084954
2141,Potosí,Cornelio Saavedra,Tacobamba,Ancoma,1565.0,Uninominal,-19.118025,-65.644933,Rural,Habilitado TSE,-65.644933,-19.118025
2142,Potosí,Cornelio Saavedra,Tacobamba,Tirina,3500.0,Uninominal,-19.168609,-65.436491,Rural,Habilitado TSE,-65.436491,-19.168609
2143,Potosí,Cornelio Saavedra,Tacobamba,Potosillo,4187.0,Uninominal,-19.03075,-65.575143,Rural,Habilitado TSE,-65.575143,-19.03075
2144,Potosí,Chayanta,Colquechaca,Turco,4569.0,Uninominal,-18.709435,-65.83752,Rural,Habilitado TSE,-65.83752,-18.709435
2145,Potosí,Chayanta,Colquechaca,Chuarani,4570.0,Uninominal,-18.650865,-65.80376,Rural,Habilitado TSE,-65.80376,-18.650865
2146,Potosí,Chayanta,Colquechaca,Comunidad Caracochi Distrito Chairapata,4652.0,Uninominal,-18.81351,-65.9417,Rural,Habilitado TSE,-65.9417,-18.81351
2147,Potosí,Chayanta,Colquechaca,Comunidad Chullpa Q’asa Distrito Chairapata,4654.0,Uninominal,-18.72575,-65.91723,Rural,Habilitado TSE,-65.91723,-18.72575
2148,Potosí,Chayanta,Colquechaca,Comunidad Chairapata Distrito Chairapata,4670.0,Uninominal,-18.76317,-65.90208,Rural,Habilitado TSE,-65.90208,-18.76317
2149,Potosí,Chayanta,Colquechaca,Colquechaca,1566.0,Uninominal,-18.700109,-66.00428,Urbano,Habilitado TSE,-66.00428,-18.700109
2150,Potosí,Chayanta,Colquechaca,Guadalupe,1577.0,Uninominal,-18.690428,-65.797224,Rural,Habilitado TSE,-65.797224,-18.690428
2151,Potosí,Chayanta,Colquechaca,Surumi,1572.0,Uninominal,-18.565725,-65.84788,Rural,Habilitado TSE,-65.84788,-18.565725
2152,Potosí,Chayanta,Colquechaca,Rosario,1575.0,Uninominal,-18.772733,-65.978554,Rural,Habilitado TSE,-65.978554,-18.772733
2153,Potosí,Chayanta,Colquechaca,Cayarani,3674.0,Uninominal,-18.741475,-65.9457,Rural,Habilitado TSE,-65.9457,-18.741475
2154,Potosí,Chayanta,Colquechaca,Comunidad Iru Coyana Distrito Surumi,3946.0,Uninominal,-18.590411,-65.801557,Rural,Habilitado TSE,-65.801557,-18.590411
2155,Potosí,Chayanta,Colquechaca,Comunidad Jamachiri Distrito Chairapata,3947.0,Uninominal,-18.71065,-65.88568,Rural,Habilitado TSE,-65.88568,-18.71065
2156,Potosí,Chayanta,Colquechaca,Viluyo,4083.0,Uninominal,-18.680084,-65.868265,Rural,Habilitado TSE,-65.868265,-18.680084
2157,Potosí,Chayanta,Colquechaca,Collpacochi,4100.0,Uninominal,-18.744917,-66.024669,Rural,Habilitado TSE,-66.024669,-18.744917
2158,Potosí,Chayanta,Ravelo,Ravelo,1578.0,Uninominal,-18.806484,-65.511749,Urbano,Habilitado TSE,-65.511749,-18.806484
2159,Potosí,Chayanta,Ravelo,Yurubamba,1599.0,Uninominal,-18.869198,-65.458095,Rural,Habilitado TSE,-65.458095,-18.869198
2160,Potosí,Chayanta,Ravelo,Sasanta Socorro,3211.0,Uninominal,-18.866254,-65.486134,Rural,Habilitado TSE,-65.486134,-18.866254
2161,Potosí,Chayanta,Ravelo,Saucy Mayu,3327.0,Uninominal,-18.78822,-65.55036,Rural,Habilitado TSE,-65.55036,-18.78822
2162,Potosí,Chayanta,Ravelo,Pitantora,1579.0,Uninominal,-18.699897,-65.632468,Rural,Habilitado TSE,-65.632468,-18.699897
2163,Potosí,Chayanta,Ravelo,Tomoyo,1580.0,Uninominal,-18.92324,-65.58306,Rural,Habilitado TSE,-65.58306,-18.92324
2164,Potosí,Chayanta,Ravelo,Molle Molle,2826.0,Uninominal,-18.987336,-65.560607,Rural,Habilitado TSE,-65.560607,-18.987336
2165,Potosí,Chayanta,Ravelo,Antora,1581.0,Uninominal,-18.74042,-65.63813,Rural,Habilitado TSE,-65.63813,-18.74042
2166,Potosí,Chayanta,Ravelo,Rodeo Huayllas,2823.0,Uninominal,-18.800046,-65.600617,Rural,Habilitado TSE,-65.600617,-18.800046
2167,Potosí,Chayanta,Ravelo,Luqui Pampa,2910.0,Uninominal,-18.71529,-65.71329,Rural,Habilitado TSE,-65.71329,-18.71529
2168,Potosí,Chayanta,Ravelo,Cuturi Quirpe,3212.0,Uninominal,-18.888533,-65.658117,Rural,Habilitado TSE,-65.658117,-18.888533
2169,Potosí,Chayanta,Ravelo,Huaycoma,1583.0,Uninominal,-18.58409,-65.48942,Rural,Habilitado TSE,-65.48942,-18.58409
2170,Potosí,Chayanta,Ravelo,Moko Kotani,3283.0,Uninominal,-18.610489,-65.558574,Rural,Habilitado TSE,-65.558574,-18.610489
2171,Potosí,Chayanta,Ravelo,Lamphasuni,3284.0,Uninominal,-18.605982,-65.433422,Rural,Habilitado TSE,-65.433422,-18.605982
2172,Potosí,Chayanta,Ravelo,Teja Molino,3326.0,Uninominal,-18.51546,-65.56034,Rural,Habilitado TSE,-65.56034,-18.51546
2173,Potosí,Chayanta,Ravelo,Toroca,1584.0,Uninominal,-18.698217,-65.440592,Rural,Habilitado TSE,-65.440592,-18.698217
2174,Potosí,Chayanta,Ravelo,Lacayani,3352.0,Uninominal,-18.767608,-65.481945,Rural,Habilitado TSE,-65.481945,-18.767608
2175,Potosí,Chayanta,Ravelo,San Luis de Chipirina,3728.0,Uninominal,-18.808906,-65.449172,Rural,Habilitado TSE,-65.449172,-18.808906
2176,Potosí,Chayanta,Ravelo,Sorocoto,3729.0,Uninominal,-18.87419,-65.60184,Rural,Habilitado TSE,-65.60184,-18.87419
2177,Potosí,Chayanta,Ravelo,Janina,3949.0,Uninominal,-18.77756,-65.67776,Rural,Habilitado TSE,-65.67776,-18.77756
2178,Potosí,Chayanta,Ravelo,Challuma,3950.0,Uninominal,-18.852721,-65.549361,Rural,Habilitado TSE,-65.549361,-18.852721
2179,Potosí,Chayanta,Ravelo,Moroto,3951.0,Uninominal,-18.72291,-65.517081,Rural,Habilitado TSE,-65.517081,-18.72291
2180,Potosí,Chayanta,Pocoata,Corojti,4461.0,Uninominal,-18.73041,-66.10901,Rural,Habilitado TSE,-66.10901,-18.73041
2181,Potosí,Chayanta,Pocoata,Comunidad de Kapac Macha Macha,4657.0,Uninominal,-18.66253,-66.15526,Rural,Habilitado TSE,-66.15526,-18.66253
2182,Potosí,Chayanta,Pocoata,Chacafuco,4615.0,Uninominal,-18.66749,-66.23116,Rural,Habilitado TSE,-66.23116,-18.66749
2183,Potosí,Chayanta,Pocoata,Yusfaya,4563.0,Uninominal,-18.555328,-65.938052,Rural,Habilitado TSE,-65.938052,-18.555328
2184,Potosí,Chayanta,Pocoata,Totora,4573.0,Uninominal,-18.769589,-66.18049,Rural,Habilitado TSE,-66.18049,-18.769589
2185,Potosí,Chayanta,Pocoata,Taracachi,4594.0,Uninominal,-18.544492,-66.161511,Rural,Habilitado TSE,-66.161511,-18.544492
2186,Potosí,Chayanta,Pocoata,Vilapampa,4508.0,Uninominal,-18.50112,-65.9109,Rural,Habilitado TSE,-65.9109,-18.50112
2187,Potosí,Chayanta,Pocoata,Pocoata,1585.0,Uninominal,-18.698838,-66.162686,Urbano,Habilitado TSE,-66.162686,-18.698838
2188,Potosí,Chayanta,Pocoata,Jarana,1586.0,Uninominal,-18.700047,-66.12536,Rural,Habilitado TSE,-66.12536,-18.700047
2189,Potosí,Chayanta,Pocoata,Comunidad Saye,1587.0,Uninominal,-18.71143,-66.25489,Rural,Habilitado TSE,-66.25489,-18.71143
2190,Potosí,Chayanta,Pocoata,Huancarani,1588.0,Uninominal,-18.734043,-66.140955,Rural,Habilitado TSE,-66.140955,-18.734043
2191,Potosí,Chayanta,Pocoata,Collana Tuica,1590.0,Uninominal,-18.593137,-66.215935,Rural,Habilitado TSE,-66.215935,-18.593137
2192,Potosí,Chayanta,Pocoata,Villa Alcarapi,2829.0,Uninominal,-18.821897,-66.287966,Rural,Habilitado TSE,-66.287966,-18.821897
2193,Potosí,Chayanta,Pocoata,Pacotanca,3143.0,Uninominal,-18.781695,-66.261823,Rural,Habilitado TSE,-66.261823,-18.781695
2194,Potosí,Chayanta,Pocoata,Turberia,3285.0,Uninominal,-18.621543,-66.081852,Rural,Habilitado TSE,-66.081852,-18.621543
2195,Potosí,Chayanta,Pocoata,Cenajo,1591.0,Uninominal,-18.493317,-66.148939,Rural,Habilitado TSE,-66.148939,-18.493317
2196,Potosí,Chayanta,Pocoata,Collpa Ckasa,3390.0,Uninominal,-18.491912,-66.116339,Rural,Habilitado TSE,-66.116339,-18.491912
2197,Potosí,Chayanta,Pocoata,Comunidad de Sarijchi,1593.0,Uninominal,-18.550142,-65.959771,Rural,Habilitado TSE,-65.959771,-18.550142
2198,Potosí,Chayanta,Pocoata,Campaya,1594.0,Uninominal,-18.759744,-66.309811,Rural,Habilitado TSE,-66.309811,-18.759744
2199,Potosí,Chayanta,Pocoata,San Juan de Arrospata,1595.0,Uninominal,-18.473952,-66.182336,Rural,Habilitado TSE,-66.182336,-18.473952
2200,Potosí,Chayanta,Pocoata,Quesem Phuco,1596.0,Uninominal,-18.566469,-66.054433,Rural,Habilitado TSE,-66.054433,-18.566469
2201,Potosí,Chayanta,Pocoata,Yahuaco,2828.0,Uninominal,-18.523329,-66.025014,Rural,Habilitado TSE,-66.025014,-18.523329
2202,Potosí,Chayanta,Pocoata,Jachataco,3213.0,Uninominal,-18.53593,-65.976541,Rural,Habilitado TSE,-65.976541,-18.53593
2203,Potosí,Chayanta,Pocoata,San Miguel de Khari,2661.0,Uninominal,-18.600851,-66.260254,Rural,Habilitado TSE,-66.260254,-18.600851
2204,Potosí,Chayanta,Pocoata,Tomoyo  B,3037.0,Uninominal,-18.462142,-66.134177,Rural,Habilitado TSE,-66.134177,-18.462142
2205,Potosí,Chayanta,Pocoata,Achacana,3501.0,Uninominal,-18.580723,-66.1504,Rural,Habilitado TSE,-66.1504,-18.580723
2206,Potosí,Chayanta,Pocoata,Vila Vila,1589.0,Uninominal,-18.82708,-66.274916,Rural,Habilitado TSE,-66.274916,-18.82708
2207,Potosí,Chayanta,Pocoata,Cachuyo,3945.0,Uninominal,-18.71111,-66.04868,Rural,Habilitado TSE,-66.04868,-18.71111
2208,Potosí,Chayanta,Pocoata,Kapar Rancho,1567.0,Uninominal,-18.638893,-66.066262,Rural,Habilitado TSE,-66.066262,-18.638893
2209,Potosí,Chayanta,Ocurí,Ocuri,1597.0,Uninominal,-18.8428,-65.79628,Urbano,Habilitado TSE,-65.79628,-18.8428
2210,Potosí,Chayanta,Ocurí,Peaña,3145.0,Uninominal,-18.719112,-65.785436,Rural,Habilitado TSE,-65.785436,-18.719112
2211,Potosí,Chayanta,Ocurí,Ckara Ckara,1582.0,Uninominal,-18.809057,-65.698062,Rural,Habilitado TSE,-65.698062,-18.809057
2212,Potosí,Chayanta,Ocurí,Maragua,1598.0,Uninominal,-18.95562,-65.778467,Rural,Habilitado TSE,-65.778467,-18.95562
2213,Potosí,Chayanta,Ocurí,Yurimata,3085.0,Uninominal,-18.943371,-65.693987,Rural,Habilitado TSE,-65.693987,-18.943371
2214,Potosí,Chayanta,Ocurí,Marcoma,1600.0,Uninominal,-18.951842,-65.641299,Rural,Habilitado TSE,-65.641299,-18.951842
2215,Potosí,Chayanta,Ocurí,Roco Roco,3948.0,Uninominal,-18.789072,-65.842703,Rural,Habilitado TSE,-65.842703,-18.789072
2216,Potosí,Chayanta,Ocurí,Chaupiloma,4056.0,Uninominal,-19.005573,-65.77998,Rural,Habilitado TSE,-65.77998,-19.005573
2217,Potosí,Chayanta,Ocurí,Jatumwasi,4057.0,Uninominal,-18.99932,-65.829141,Rural,Habilitado TSE,-65.829141,-18.99932
2218,Potosí,Chayanta,San Pedro de Macha,Yocona Centro,4564.0,Uninominal,-18.990964,-66.152652,Rural,Habilitado TSE,-66.152652,-18.990964
2219,Potosí,Chayanta,San Pedro de Macha,Pampa Colorada,4571.0,Uninominal,-18.857991,-66.105108,Rural,Habilitado TSE,-66.105108,-18.857991
2220,Potosí,Chayanta,San Pedro de Macha,Macha,1568.0,Uninominal,-18.817595,-66.037196,Rural,Habilitado TSE,-66.037196,-18.817595
2221,Potosí,Chayanta,San Pedro de Macha,Salinas,1570.0,Uninominal,-19.01487,-66.11065,Rural,Habilitado TSE,-66.11065,-19.01487
2222,Potosí,Chayanta,San Pedro de Macha,Salinas Baja,1571.0,Uninominal,-18.974959,-66.116206,Rural,Habilitado TSE,-66.116206,-18.974959
2223,Potosí,Chayanta,San Pedro de Macha,Uluchi,1569.0,Uninominal,-18.956636,-66.149873,Rural,Habilitado TSE,-66.149873,-18.956636
2224,Potosí,Chayanta,San Pedro de Macha,Tomaycuri,2822.0,Uninominal,-18.858866,-65.909437,Rural,Habilitado TSE,-65.909437,-18.858866
2225,Potosí,Chayanta,San Pedro de Macha,Challviri,3389.0,Uninominal,-18.977238,-66.052114,Rural,Habilitado TSE,-66.052114,-18.977238
2226,Potosí,Chayanta,San Pedro de Macha,Ayoma,1573.0,Uninominal,-18.869387,-66.149714,Rural,Habilitado TSE,-66.149714,-18.869387
2227,Potosí,Chayanta,San Pedro de Macha,Bombori,1574.0,Uninominal,-18.905144,-66.205321,Rural,Habilitado TSE,-66.205321,-18.905144
2228,Potosí,Chayanta,San Pedro de Macha,Comunidad Colcha Pocro,3144.0,Uninominal,-18.91035,-66.24066,Rural,Habilitado TSE,-66.24066,-18.91035
2229,Potosí,Chayanta,San Pedro de Macha,Futina,3351.0,Uninominal,-18.838692,-66.212661,Rural,Habilitado TSE,-66.212661,-18.838692
2230,Potosí,Chayanta,San Pedro de Macha,Titiri,3854.0,Uninominal,-18.97547,-65.97601,Rural,Habilitado TSE,-65.97601,-18.97547
2231,Potosí,Chayanta,San Pedro de Macha,Milluri,4055.0,Uninominal,-18.909314,-66.156083,Rural,Habilitado TSE,-66.156083,-18.909314
2232,Potosí,Chayanta,San Pedro de Macha,Qheojo,4082.0,Uninominal,-18.812784,-65.961061,Rural,Habilitado TSE,-65.961061,-18.812784
2233,Potosí,Chárcas,San Pedro,San Pedro de Buena Vista,1601.0,Uninominal,-18.270347,-65.980889,Urbano,Habilitado TSE,-65.980889,-18.270347
2234,Potosí,Chárcas,San Pedro,Quinamara,1602.0,Uninominal,-18.235937,-65.843625,Rural,Habilitado TSE,-65.843625,-18.235937
2235,Potosí,Chárcas,San Pedro,Huancarani,1603.0,Uninominal,-18.42116,-65.71157,Urbano,Habilitado TSE,-65.71157,-18.42116
2236,Potosí,Chárcas,San Pedro,Moscari,1604.0,Uninominal,-18.362858,-66.014779,Urbano,Habilitado TSE,-66.014779,-18.362858
2237,Potosí,Chárcas,San Pedro,Micani,1605.0,Uninominal,-18.369786,-65.83349,Urbano,Habilitado TSE,-65.83349,-18.369786
2238,Potosí,Chárcas,San Pedro,Toracari,1606.0,Uninominal,-18.131604,-66.135999,Rural,Habilitado TSE,-66.135999,-18.131604
2239,Potosí,Chárcas,San Pedro,Ñequeta,1607.0,Uninominal,-18.272299,-66.235804,Rural,Habilitado TSE,-66.235804,-18.272299
2240,Potosí,Chárcas,San Pedro,Chiro K'asa,1608.0,Uninominal,-18.261069,-66.187829,Rural,Habilitado TSE,-66.187829,-18.261069
2241,Potosí,Chárcas,San Pedro,Esquencachi,1609.0,Uninominal,-18.424424,-66.184618,Urbano,Habilitado TSE,-66.184618,-18.424424
2242,Potosí,Chárcas,San Pedro,Zapacari,1610.0,Uninominal,-18.373031,-66.257721,Rural,Habilitado TSE,-66.257721,-18.373031
2243,Potosí,Chárcas,San Pedro,Cota Cota,3640.0,Uninominal,-18.34191,-66.21744,Rural,Habilitado TSE,-66.21744,-18.34191
2244,Potosí,Chárcas,San Pedro,Ipote,3940.0,Uninominal,-18.356904,-65.76709,Rural,Habilitado TSE,-65.76709,-18.356904
2245,Potosí,Chárcas,San Pedro,Arakani,3941.0,Uninominal,-18.419127,-65.939175,Rural,Habilitado TSE,-65.939175,-18.419127
2246,Potosí,Chárcas,San Pedro,Martin Cala,3942.0,Uninominal,-18.528117,-65.71953,Rural,Habilitado TSE,-65.71953,-18.528117
2247,Potosí,Chárcas,San Pedro,Viscachani,3943.0,Uninominal,-18.19449,-66.272,Rural,Habilitado TSE,-66.272,-18.19449
2248,Potosí,Chárcas,San Pedro,Banduriri,4058.0,Uninominal,-18.156621,-66.040182,Rural,Habilitado TSE,-66.040182,-18.156621
2249,Potosí,Chárcas,San Pedro,Suicoma,4084.0,Uninominal,-18.432898,-66.038476,Rural,Habilitado TSE,-66.038476,-18.432898
2250,Potosí,Chárcas,San Pedro,Sacana,4170.0,Uninominal,-18.333856,-65.895375,Rural,Habilitado TSE,-65.895375,-18.333856
2251,Potosí,Chárcas,San Pedro,Llallaguani,4191.0,Uninominal,-18.199692,-65.908489,Rural,Habilitado TSE,-65.908489,-18.199692
2252,Potosí,Chárcas,San Pedro,Chirocarí,4257.0,Uninominal,-18.396,-66.144,Rural,Habilitado TSE,-66.144,-18.396
2253,Potosí,Chárcas,San Pedro,Jatun Jila,4399.0,Uninominal,-18.226117,-66.043326,Rural,Habilitado TSE,-66.043326,-18.226117
2254,Potosí,Chárcas,San Pedro,Huaraca,4400.0,Uninominal,-18.218095,-65.94756,Rural,Habilitado TSE,-65.94756,-18.218095
2255,Potosí,Chárcas,San Pedro,Poetera,4401.0,Uninominal,-18.183102,-66.169206,Rural,Habilitado TSE,-66.169206,-18.183102
2256,Potosí,Chárcas,Toro Toro,Pampajasi,4483.0,Uninominal,-18.343883,-65.567241,Rural,Habilitado TSE,-65.567241,-18.343883
2257,Potosí,Chárcas,Toro Toro,Toro Toro,1611.0,Uninominal,-18.133448,-65.762981,Rural,Habilitado TSE,-65.762981,-18.133448
2258,Potosí,Chárcas,Toro Toro,Julo,1612.0,Uninominal,-18.033809,-65.787997,Rural,Habilitado TSE,-65.787997,-18.033809
2259,Potosí,Chárcas,Toro Toro,Añahuani,1613.0,Uninominal,-18.233728,-65.647778,Rural,Habilitado TSE,-65.647778,-18.233728
2260,Potosí,Chárcas,Toro Toro,Carasi,1614.0,Uninominal,-18.318914,-65.689002,Rural,Habilitado TSE,-65.689002,-18.318914
2261,Potosí,Chárcas,Toro Toro,Palla Palla,3476.0,Uninominal,-18.321213,-65.526771,Rural,Habilitado TSE,-65.526771,-18.321213
2262,Potosí,Chárcas,Toro Toro,Yambata,1616.0,Uninominal,-18.047102,-65.94913,Rural,Habilitado TSE,-65.94913,-18.047102
2263,Potosí,Chárcas,Toro Toro,Tambo Khasa,1617.0,Uninominal,-18.194431,-65.78086,Rural,Habilitado TSE,-65.78086,-18.194431
2264,Potosí,Chárcas,Toro Toro,Pocosuco,3641.0,Uninominal,-18.256349,-65.736017,Rural,Habilitado TSE,-65.736017,-18.256349
2265,Potosí,Chárcas,Toro Toro,Vaqueria,4099.0,Uninominal,-18.140789,-65.869671,Rural,Habilitado TSE,-65.869671,-18.140789
2266,Potosí,Chárcas,Toro Toro,Rodeo,4192.0,Uninominal,-18.184807,-65.70743,Rural,Habilitado TSE,-65.70743,-18.184807
2267,Potosí,Chárcas,Toro Toro,Layme Cotani,4258.0,Uninominal,-18.224,-65.7488,Rural,Habilitado TSE,-65.7488,-18.224
2268,Potosí,Chárcas,Toro Toro,Quirusillani,4259.0,Uninominal,-18.2611,-65.7864,Rural,Habilitado TSE,-65.7864,-18.2611
2269,Potosí,Nor Chichas,Cotagaita,Cotagaita,1618.0,Uninominal,-20.817892,-65.658631,Urbano,Habilitado TSE,-65.658631,-20.817892
2270,Potosí,Nor Chichas,Cotagaita,Cotagaita (Cotagaitilla),2664.0,Uninominal,-20.80183,-65.76016,Rural,Habilitado TSE,-65.76016,-20.80183
2271,Potosí,Nor Chichas,Cotagaita,Totora I,2835.0,Uninominal,-20.952353,-65.732089,Rural,Habilitado TSE,-65.732089,-20.952353
2272,Potosí,Nor Chichas,Cotagaita,Tablaya Chica,3038.0,Uninominal,-20.868598,-65.555496,Rural,Habilitado TSE,-65.555496,-20.868598
